X,Y,Z,R,G,B
4.539584631310807,-5.737904547807605,-0.03204483437498462,1.0,0.0,0.0
4.36304817806894,-5.733905222468353,-0.023278130745759462,1.0,0.0,0.0
1.61690397665825,-5.723485043529835,0.06638111539072833,1.0,0.0,0.0
-1.781150658438893,-1.210523404186713,1.1263737015325512,1.0,0.0,0.0
-0.8603737437125316,-5.775521113547371,0.08938169535853957,1.0,0.0,0.0
-1.2594568718509098,-5.774395303533861,0.10640224902889206,1.0,0.0,0.0
-1.355450673435528,-5.753367457566457,0.14562109303971127,1.0,0.0,0.0
0.14111624268822975,-8.350951688620595,3.9557464955537522,1.0,0.0,0.0
0.7613914365290011,-9.06500481890389,2.228378427014479,1.0,0.0,0.0
-4.59766037735022,-1.371195671741156,1.2208891545541443,1.0,0.0,0.0
-3.6780122023406854,-5.781808421081136,0.1490524662301278,1.0,0.0,0.0
-4.217526614189797,-5.773354018429779,0.14777457933877347,1.0,0.0,0.0
-5.276512623484981,-1.4696915382206166,-0.24808816842134718,1.0,0.0,0.0
-5.444951792139191,-7.328518320569175,4.028373979558857,1.0,0.0,0.0
-6.527360470367292,-5.964268222299133,0.28690919288576966,1.0,0.0,0.0
-5.27920448355453,-9.173222427093076,1.8522315809695615,1.0,0.0,0.0
-5.332617880328861,-9.937090807830574,4.2654297906522,1.0,0.0,0.0
-5.212077422523029,-10.173755837236085,4.3388911906626175,1.0,0.0,0.0
-5.9199613320451885,-9.663094684625392,3.8156709918244536,1.0,0.0,0.0
-8.522587354430387,-5.777093788316599,0.22061571243771194,1.0,0.0,0.0
3.8082371656594405,-15.60406074151154,-0.28972086793384255,1.0,0.0,0.0
-5.780733547290092,-11.634968007441444,0.8160784025236638,1.0,0.0,0.0
-6.201026085206157,-11.289376013858407,0.9200893673812001,1.0,0.0,0.0
-6.358111733818916,-11.33106209819225,0.9293359284690315,1.0,0.0,0.0
-5.597775056211203,-12.10877860447142,0.5685044518553009,1.0,0.0,0.0
-5.660751902394953,-12.489177142362262,0.1228764384974701,1.0,0.0,0.0
-10.62057924381039,-1.6542190657380962,1.335555198349042,1.0,0.0,0.0
-5.7477809002286655,-12.957338974328142,4.760184750663304,1.0,0.0,0.0
-5.463780902803212,-13.496423571114525,1.000726449810942,1.0,0.0,0.0
-6.768254487905789,-12.36423824732309,1.2640610300439934,1.0,0.0,0.0
-5.896214754180219,-13.675130182031698,4.5870578877804284,1.0,0.0,0.0
-11.33515564046239,-6.864768266768512,4.5101599623397615,1.0,0.0,0.0
-10.474529359240075,-10.713875925103984,0.5781367362430843,1.0,0.0,0.0
-12.490542633321933,-5.8460285657015785,0.3368255529343396,1.0,0.0,0.0
-11.505451164162338,-9.225318911176823,2.5899473107234963,1.0,0.0,0.0
-8.564973202279154,-14.1352617195395,1.4573202598292077,1.0,0.0,0.0
-12.543540201313,-7.205197936881504,4.243846365403336,1.0,0.0,0.0
-8.05900332949971,-14.749327125047184,3.4224263443717344,1.0,0.0,0.0
-11.58530688855899,-9.842351306150043,4.522044148200183,1.0,0.0,0.0
-12.697957234097174,-8.055184177150249,4.475827000889614,1.0,0.0,0.0
-8.102111432774722,-15.176639754918588,4.206395880493605,1.0,0.0,0.0
-12.978236243689647,-8.35817768096825,0.6387807348326462,1.0,0.0,0.0
4.891235792737996,-24.330805480247705,0.28699506592223045,1.0,0.0,0.0
5.687787100253756,-24.344910771748385,0.30363025191411275,1.0,0.0,0.0
3.9739705762825084,-24.3499722060828,0.25754881874645363,1.0,0.0,0.0
7.194206818796121,-24.345851884054966,0.08271889463184512,1.0,0.0,0.0
2.4467460408869,-24.347681321669604,0.30626178736831555,1.0,0.0,0.0
-16.365431640023264,-10.211223874046109,4.230791942851565,1.0,0.0,0.0
-18.14979186169557,-1.2654245088418679,4.12552349426182,1.0,0.0,0.0
1.4286276570163192,-24.31491010829789,0.2900947119261923,1.0,0.0,0.0
0.4198258895788882,-24.33503715769735,0.3095656186163951,1.0,0.0,0.0
-0.926039123808688,-24.406079936018664,0.3331261737133695,1.0,0.0,0.0
-17.726064775663673,-9.240355180889082,1.7364709746084928,1.0,0.0,0.0
-17.570974935890252,-11.177130667053229,2.620209081904358,1.0,0.0,0.0
4.933419093696612,-26.06472878113169,2.6672025417828684,1.0,0.0,0.0
6.45492640275039,-26.122517616064933,0.22976806545897777,1.0,0.0,0.0
4.165784206321291,-26.177423805305683,0.4335752204394052,1.0,0.0,0.0
4.037699155349316,-26.216761942830008,0.42897433603713897,1.0,0.0,0.0
-19.23427281288513,-8.828341532026979,4.045736269537786,1.0,0.0,0.0
-6.244130668548889,-24.39281076523096,0.5391607114560619,1.0,0.0,0.0
-5.898073579629239,-25.19463533584752,0.14289989793870528,1.0,0.0,0.0
5.202054779598878,-28.002742894522115,0.19893778281743013,1.0,0.0,0.0
-5.48770475665264,-26.846407059851327,1.5606010818961382,1.0,0.0,0.0
-2.2385886379108104,-28.065414636956653,0.47724247687921073,1.0,0.0,0.0
-2.0209289873453447,-28.79379563649257,0.5727401743361036,1.0,0.0,0.0
-0.5316264780327691,-29.309736433904682,0.6115392112828988,1.0,0.0,0.0
-22.34881402790603,-9.263540498776377,0.6696982558720874,1.0,0.0,0.0
1.5993266545327258,-29.791012505473365,-0.211923502347791,1.0,0.0,0.0
-1.7568595938614555,-29.261965855274617,0.572037433577359,1.0,0.0,0.0
-19.00833265428598,-17.001175783554515,5.47429005371113,1.0,0.0,0.0
-5.54724869238952,-28.574419440043773,0.44211871882992027,1.0,0.0,0.0
-19.939772912356325,-16.73048822642248,0.4873285138784884,1.0,0.0,0.0
-20.002762725450435,-17.19669441980856,0.4395877021448724,1.0,0.0,0.0
2.964535009161912,-31.109684974066997,2.841708045107943,1.0,0.0,0.0
0.8487398717927004,-31.091754525540985,2.795689034170005,1.0,0.0,0.0
-19.93649919665048,-18.075409628405236,0.4838364307048679,1.0,0.0,0.0
-0.8453043259281747,-30.473372658657514,7.718583417655839,1.0,0.0,0.0
-1.9107024596909046,-31.11949805596224,3.0136193643166305,1.0,0.0,0.0
-3.1608998857021007,-31.13463790952831,2.930434592193818,1.0,0.0,0.0
-4.922437356473035,-31.770507560426815,1.9949888261235997,1.0,0.0,0.0
-6.855627207961806,-31.11958083947485,2.9479400868381163,1.0,0.0,0.0
1.4815895434543362,-33.46729701250869,1.791802228207102,1.0,0.0,0.0
-7.55073024271843,-31.128996739249533,2.966737919688975,1.0,0.0,0.0
