box_id,category,distance,volume,lidar_points,radar_points,fusion_points,lidar_density,radar_density,fusion_density
unknown,vehicle.car,44.796635322144084,10.015118249023299,20,1,21,1.9969809145239452,0.09984904572619725,2.0968299602501426
unknown,vehicle.bicycle,21.02151535088409,2.6243466101641197,483,4,487,184.04581091892982,1.5241889103016961,185.5699998292315
unknown,static_object.traffic_sign,60.4278624647748,0.850255407406041,9,0,9,10.585054704276681,0.0,10.585054704276681
unknown,vehicle.car,29.866708917995897,11.7081334210567,40,3,43,3.416428440084334,0.256232133006325,3.672660573090659
unknown,static_object.traffic_sign,61.77296859972846,0.15957636873084394,7,0,7,43.86614418960014,0.0,43.86614418960014
unknown,vehicle.car,51.09324235577014,33.68442545774929,56,1,57,1.6624893920260375,0.029687310571893527,1.692176702597931
unknown,vehicle.bus.rigid,63.69326182190013,167.67372007065666,42,1,43,0.25048648042341676,0.005963963819605161,0.25645044424302194
unknown,vehicle.bus.rigid,57.161810535554764,164.46757584392617,90,2,92,0.5472203231438565,0.012160451625419032,0.5593807747692755
unknown,vehicle.car,14.608654241448967,11.153028252496181,1109,7,1116,99.43487767564764,0.6276322305947101,100.06250990624235
unknown,human.pedestrian.adult,74.19356832442968,0.9685881923375774,14,0,14,14.45402711983572,0.0,14.45402711983572
unknown,vehicle.car,36.87848448445018,12.26982110908271,21,1,22,1.7115163956591668,0.08150078074567461,1.7930171764048415
unknown,human.pedestrian.adult,24.21045095250405,1.1767554838880634,3,0,3,2.549382638173768,0.0,2.549382638173768
unknown,vehicle.car,32.78831774077152,9.40289296391463,8,1,9,0.8508019851657894,0.10635024814572368,0.9571522333115131
unknown,vehicle.ego_trailer,4.859578018720038,139.8637585113493,2451,3,2454,17.524196590220424,0.02144944503086955,17.545646035251295
unknown,static_object.traffic_sign,32.06839079161834,0.478222625263147,91,0,91,190.28794371643605,0.0,190.28794371643605
unknown,static_object.traffic_sign,15.029666003077809,0.873008472293343,87,0,87,99.65539025234888,0.0,99.65539025234888
unknown,human.pedestrian.adult,42.306282209207225,0.9410789993254453,17,0,17,18.06437080434842,0.0,18.06437080434842
unknown,static_object.traffic_sign,18.784761133485315,0.6540633658768555,223,3,226,340.9455591524225,4.586711558104338,345.5322707105268
unknown,vehicle.car,15.76187704382532,12.941857642152025,2180,11,2191,168.44567915039286,0.8499552617680375,169.29563441216092
unknown,static_object.traffic_sign,28.769951714729967,0.5540973534536253,118,0,118,212.95896698390547,0.0,212.95896698390547
unknown,vehicle.truck,83.13241334270167,64.14905976599314,44,7,51,0.6859024927334225,0.10912085111668085,0.7950233438501034
unknown,human.pedestrian.adult,40.85186025866337,0.7749580353750366,39,0,39,50.32530565493933,0.0,50.32530565493933
