box_id,category,distance,volume,lidar_points,radar_points,fusion_points,lidar_density,radar_density,fusion_density
unknown,vehicle.motorcycle,156.9418789785361,4.19406742487706,1,0,1,0.23843202759891557,0.0,0.23843202759891557
unknown,static_object.traffic_sign,130.49852682647025,3.316029800009162,6,0,6,1.8093926658872073,0.0,1.8093926658872073
unknown,vehicle.car,104.69329507414277,8.905428339189479,39,2,41,4.379351392720269,0.22458212270360356,4.603933515423873
unknown,vehicle.car,196.4709934565601,12.956162409509378,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,177.5438650690082,14.803971727310223,0,0,0,0.0,0.0,0.0
unknown,vehicle.ego_trailer,5.180445212662976,159.71989535239643,145,1,146,0.9078393125670453,0.00626096077632445,0.9141002733433697
unknown,static_object.traffic_sign,48.124308463609864,0.45224135509307867,21,1,22,46.43538182322547,2.211208658248832,48.6465904814743
unknown,static_object.traffic_sign,51.617765526735845,0.1782770233314546,19,0,19,106.57570810274856,0.0,106.57570810274856
unknown,vehicle.car,79.8135458223645,11.448455030285189,5,0,5,0.4367401528654515,0.0,0.4367401528654515
unknown,vehicle.car,99.99230944858581,16.089781922628752,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,58.73310040112607,12.135982694286858,124,0,124,10.217549177816009,0.0,10.217549177816009
unknown,static_object.traffic_sign,11.829192477987,0.07887885834909177,71,1,72,900.1144474705435,12.677668274233007,912.7921157447765
unknown,vehicle.car,63.20280285135042,9.70630628653724,52,2,54,5.357341759565593,0.20605160613713822,5.563393365702732
unknown,human.pedestrian.adult,18.135006212463,1.1933481898807248,25,0,25,20.949459857561564,0.0,20.949459857561564
unknown,static_object.traffic_sign,71.42553957932037,0.8019890776536005,26,1,27,32.4193941344798,1.2468997744030692,33.66629390888287
unknown,vehicle.car,148.90147564906843,7.457010221356123,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,51.09669835353018,17.343537310675515,364,3,367,20.98764476240646,0.17297509419565765,21.160619856602118
unknown,vehicle.car,46.82721640163128,13.579863849017654,6,0,6,0.4418306447478876,0.0,0.4418306447478876
unknown,static_object.traffic_sign,146.40945175828597,2.814732520751355,2,0,2,0.7105470893788965,0.0,0.7105470893788965
unknown,static_object.traffic_sign,38.50634786990019,0.8748291412840373,80,0,80,91.44642790771621,0.0,91.44642790771621
unknown,static_object.traffic_sign,167.21895533539814,0.896067535860833,2,0,2,2.2319746224023644,0.0,2.2319746224023644
unknown,static_object.traffic_sign,28.81194719538446,1.2474887322181463,124,1,125,99.39969540207144,0.8016104467908987,100.20130584886233
unknown,static_object.traffic_sign,27.934875229042003,0.7763599256563272,35,0,35,45.08218268789613,0.0,45.08218268789613
unknown,static_object.traffic_sign,12.37052456252845,0.3191863000527306,330,1,331,1033.8789601730493,3.1329665459789373,1037.0119267190282
unknown,vehicle.car,15.989288820435165,12.006037446758807,1838,2,1840,153.0896441186924,0.16658285540662937,153.256226974099
unknown,static_object.traffic_sign,121.02660671794432,0.8433260245715823,9,0,9,10.672029248204556,0.0,10.672029248204556
unknown,vehicle.car,147.93529142540064,12.636954202118746,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,161.40267684763234,9.811340652064688,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,63.0815031133941,16.038974093770165,73,0,73,4.5514132994550165,0.0,4.5514132994550165
unknown,vehicle.car,112.61104242446656,11.86314887687261,6,0,6,0.5057679088641542,0.0,0.5057679088641542
unknown,vehicle.bicycle,24.647477181440703,0.38401432298052424,7,0,7,18.228486754529243,0.0,18.228486754529243
unknown,vehicle.car,55.80156826360668,15.965964989192981,6,0,6,0.37579939603157536,0.0,0.37579939603157536
unknown,vehicle.car,122.88090818707225,15.400394861317285,0,0,0,0.0,0.0,0.0
unknown,static_object.traffic_sign,115.36414425970528,2.2206101520473904,21,0,21,9.456860305100431,0.0,9.456860305100431
unknown,vehicle.car,86.11308638734172,13.793426868753691,1,0,1,0.07249830006097355,0.0,0.07249830006097355
unknown,static_object.traffic_sign,41.229549606107284,0.20406859029697055,27,0,27,132.3084555085537,0.0,132.3084555085537
unknown,static_object.traffic_sign,49.69062638300972,0.7928231305539204,48,1,49,60.543137744308645,1.2613153696730968,61.804453113981744
unknown,vehicle.car,54.81391188338591,11.471549920177283,43,2,45,3.7484036855706306,0.1743443574684014,3.922748043039032
unknown,human.pedestrian.adult,4.4415967648631485,0.5007508796711053,399,1,400,796.8033930605661,1.997000985114201,798.8003940456804
unknown,static_object.traffic_sign,50.61551689867814,2.120711256904293,7,0,7,3.3007793857888252,0.0,3.3007793857888252
unknown,static_object.traffic_sign,71.5452118597673,3.9148222152510237,55,0,55,14.04916927919122,0.0,14.04916927919122
