box_id,category,distance,volume,lidar_points,radar_points,fusion_points,lidar_density,radar_density,fusion_density
unknown,vehicle.car,4.661146839707718,17.083812012406185,1647,0,1647,96.40705474890242,0.0,96.40705474890242
unknown,vehicle.car,65.75492760245737,8.305034712270107,7,0,7,0.842862220630817,0.0,0.842862220630817
unknown,static_object.traffic_sign,154.86038140800517,1.217700675054329,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,22.604457884080933,10.920282588682953,523,1,524,47.89253352674243,0.0915727218484559,47.98410624859089
unknown,vehicle.car,106.95956727317783,13.097025724254467,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,129.58822594224736,12.093216904852401,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,109.76496687105924,7.111194154979826,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,156.93272068241546,14.004674014197333,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,103.57271974637301,12.317749373679268,1,1,2,0.0811836618576453,0.0811836618576453,0.1623673237152906
unknown,vehicle.car,145.64741883544838,13.730608549354361,0,1,1,0.0,0.07282998393010205,0.07282998393010205
unknown,vehicle.car,113.92505241777312,12.75782519073986,1,2,3,0.07838326556832273,0.15676653113664546,0.2351497967049682
unknown,vehicle.car,157.6639706357571,14.02751293262789,0,0,0,0.0,0.0,0.0
unknown,vehicle.ego_trailer,5.330794876914461,128.4590966865806,1184,1,1185,9.216941661116987,0.0077845791056731315,9.22472624022266
unknown,vehicle.car,149.14448805800728,10.579579046112846,0,0,0,0.0,0.0,0.0
unknown,vehicle.truck,112.32305256296985,246.98356828471373,1,1,2,0.004048852346514146,0.004048852346514146,0.008097704693028292
unknown,vehicle.car,129.29354532976052,13.06929726126657,0,1,1,0.0,0.07651520812551234,0.07651520812551234
unknown,vehicle.trailer,52.273970217640276,94.06802872385876,2,0,2,0.021261208798911867,0.0,0.021261208798911867
unknown,vehicle.truck,83.90896815160445,62.31606209580058,67,1,68,1.0751642152387395,0.016047227093115516,1.091211442331855
unknown,vehicle.car,80.32761940165273,11.566997987040804,0,1,1,0.0,0.08645285502084114,0.08645285502084114
unknown,static_object.traffic_sign,195.42426890717311,2.525819999528553,2,0,2,0.7918220618940788,0.0,0.7918220618940788
unknown,vehicle.truck,37.79313386510048,145.91960914964352,528,2,530,3.618430744688504,0.01370617706321403,3.6321369217517177
unknown,vehicle.car,50.72422430552485,13.193363852911864,37,3,40,2.804440202855002,0.2273870434747299,3.031827246329732
unknown,vehicle.car,131.5092899063757,13.181761928343734,3,1,4,0.22758717812596277,0.07586239270865426,0.30344957083461704
unknown,vehicle.car,59.68480266778292,14.303142029627649,2,1,3,0.13982941621198916,0.06991470810599458,0.20974412431798375
unknown,vehicle.car,60.78488195825463,27.383804394665933,84,2,86,3.067506573935442,0.07303587080798672,3.1405424447434287
unknown,vehicle.car,104.94154152358104,7.337540568152375,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,60.101428802388654,11.459812915341944,3,0,3,0.2617843783456289,0.0,0.2617843783456289
unknown,vehicle.car,53.88083679110308,14.184332555152366,1,0,1,0.0705003211192166,0.0,0.0705003211192166
unknown,vehicle.car,40.73160032521739,12.357654046324987,117,1,118,9.467816428701074,0.080921507937616,9.54873793663869
unknown,vehicle.car,78.85944272458447,8.027849969843318,2,0,2,0.2491327077004448,0.0,0.2491327077004448
unknown,vehicle.truck,43.15699019564524,98.17094196572678,9,0,9,0.09167682228354353,0.0,0.09167682228354353
unknown,static_object.traffic_sign,148.51104747711761,0.4165785215867701,1,0,1,2.4005078230892605,0.0,2.4005078230892605
unknown,vehicle.car,13.3506459690907,12.099925198517308,1448,3,1451,119.6701612814461,0.24793541701957064,119.91809669846567
unknown,vehicle.car,67.774567030402,9.902977548731414,1,0,1,0.10097973009421812,0.0,0.10097973009421812
unknown,vehicle.car,119.0989945709761,12.874728632489724,0,1,1,0.0,0.07767154000251882,0.07767154000251882
unknown,vehicle.truck,42.68860861101093,101.20698098563373,87,2,89,0.8596244957879892,0.019761482661792854,0.879385978449782
unknown,vehicle.trailer,64.48836196366385,88.48127109880238,1,0,1,0.011301826788669804,0.0,0.011301826788669804
unknown,static_object.traffic_sign,149.58946695977522,0.7166948293493347,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,69.53565117899369,12.54088692913104,84,0,84,6.6980908507258485,0.0,6.6980908507258485
unknown,vehicle.truck,66.81418881011501,56.26504990945125,61,2,63,1.0841543746636468,0.03554604507093924,1.1197004197345861
unknown,vehicle.car,223.51710445024122,24.468766361299142,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,117.19128567772096,12.905446786714567,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,83.16624243173746,14.90768548203914,49,4,53,3.2868952097919872,0.26831797630954995,3.555213186101537
unknown,vehicle.truck,35.962706858405824,55.65697959657953,487,1,488,8.750025666680791,0.017967198494211068,8.767992865175001
unknown,vehicle.car,73.16171424642853,5.995359558340154,1,0,1,0.16679566759409759,0.0,0.16679566759409759
unknown,vehicle.car,143.36126354825547,13.3073364337541,1,0,1,0.0751465182366245,0.0,0.0751465182366245
unknown,vehicle.car,94.59982602771791,17.266865097887546,0,0,0,0.0,0.0,0.0
unknown,vehicle.trailer,59.826488057619216,26.21309930026361,54,3,57,2.0600387379395824,0.11444659655219902,2.1744853344917816
unknown,vehicle.car,91.6241749935321,10.541543721668532,1,0,1,0.09486276644135745,0.0,0.09486276644135745
unknown,vehicle.truck,218.9956766284861,57.96960050349004,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,82.78011485691205,11.916103312133137,25,2,27,2.098001279876842,0.16784010239014738,2.2658413822669896
unknown,vehicle.car,93.22906629515202,29.853712652756563,1,0,1,0.03349667130622912,0.0,0.03349667130622912
unknown,static_object.traffic_sign,83.37107537378886,39.32696598767375,5,0,5,0.1271392255778681,0.0,0.1271392255778681
unknown,vehicle.truck,54.580992235959705,97.37437300610928,446,2,448,4.580260557590629,0.02053928501161717,4.600799842602246
unknown,vehicle.trailer,46.77711629923265,216.27397279690234,209,1,210,0.9663668600394503,0.004623764880571532,0.9709906249200217
unknown,vehicle.car,62.39758664944583,12.391614666321795,55,0,55,4.438485337143368,0.0,4.438485337143368
unknown,vehicle.car,109.51982730870802,6.156826172765684,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,76.57102353202326,7.179970454975602,0,0,0,0.0,0.0,0.0
unknown,vehicle.construction,38.789783119937226,101.3687300101567,1334,3,1337,13.159876816710035,0.029594925374910125,13.189471742084946
unknown,vehicle.car,130.64640173671808,11.885932909486154,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,44.676823727211804,8.52584596010662,73,2,75,8.562200201783506,0.23458082744612346,8.79678102922963
unknown,vehicle.car,39.245654723570034,16.84843576264367,48,0,48,2.848929163289184,0.0,2.848929163289184
unknown,static_object.traffic_sign,28.933236067025806,0.14318109047968913,8,1,9,55.87329984146779,6.984162480183474,62.85746232165126
unknown,vehicle.car,29.625306247461392,11.610783175746844,50,0,50,4.306341720724092,0.0,4.306341720724092
unknown,vehicle.car,40.00833302839405,16.616810905845277,101,2,103,6.078181943111078,0.12036003847744708,6.198541981588525
unknown,vehicle.car,179.52184751922454,18.194560838993702,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,155.4318204754171,13.749995263154549,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,93.36644078848319,12.851833669390134,0,0,0,0.0,0.0,0.0
