box_id,category,distance,volume,lidar_points,radar_points,fusion_points,lidar_density,radar_density,fusion_density
unknown,vehicle.trailer,14.264781708123603,33.24121330105607,728,2,730,21.90052431019031,0.06016627557744591,21.960690585767757
unknown,vehicle.car,58.603542403157824,10.437153820873592,90,0,90,8.623040490215462,0.0,8.623040490215462
unknown,human.pedestrian.adult,61.10133979665958,0.4775766885239941,10,0,10,20.93904547750468,0.0,20.93904547750468
unknown,vehicle.car,6.474877576813699,9.44062629292751,58,0,58,6.143660197994595,0.0,6.143660197994595
unknown,static_object.traffic_sign,57.302361790681445,0.9583169472870795,47,0,47,49.0443168442897,0.0,49.0443168442897
unknown,static_object.traffic_sign,74.51201418136618,1.0598055812813814,32,0,32,30.194217283994384,0.0,30.194217283994384
unknown,static_object.traffic_sign,63.11545580129979,0.39078120126403576,20,0,20,51.17953457153834,0.0,51.17953457153834
unknown,human.pedestrian.adult,43.37700847360225,0.9966795030880701,68,0,68,68.22654603542226,0.0,68.22654603542226
unknown,static_object.traffic_sign,28.461617043120807,2.2325407673688686,282,2,284,126.31348288091839,0.8958403041199886,127.20932318503839
unknown,vehicle.bicycle,26.359306958872207,2.701058160299251,251,1,252,92.92654400754986,0.3702252749304775,93.29676928248034
unknown,human.pedestrian.child,34.487367094284146,0.47332051221952154,35,1,36,73.94566492771675,2.11273328364905,76.0583982113658
unknown,vehicle.car,30.918231176490778,11.999071712894796,6,0,6,0.5000386816216877,0.0,0.5000386816216877
unknown,static_object.traffic_sign,36.106573656231014,1.2713837414853515,94,0,94,73.93519118797307,0.0,73.93519118797307
unknown,static_object.traffic_sign,34.83503451429602,3.162138084029031,245,0,245,77.47922244048047,0.0,77.47922244048047
unknown,static_object.traffic_sign,112.11943149909074,0.21832718554869443,1,0,1,4.580281642374608,0.0,4.580281642374608
unknown,vehicle.car,157.29869718301836,11.055444132421544,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,87.53539388648275,7.894308709093355,14,1,15,1.773429506737376,0.12667353619552685,1.9001030429329029
unknown,human.pedestrian.adult,33.989927224942036,1.2819837559633822,54,1,55,42.122218591935436,0.7800410850358415,42.902259676971276
unknown,static_object.traffic_sign,20.922227440225125,0.6506164966854323,211,2,213,324.30779280104355,3.0740075147018344,327.38180031574535
unknown,static_object.traffic_sign,18.89995441032866,3.1329020427978573,422,1,423,134.6993918849535,0.3191928717652927,135.0185847567188
unknown,vehicle.ego_trailer,4.721883372894837,134.95619428125542,5153,11,5164,38.18276017224442,0.0815079297292235,38.26426810197365
unknown,vehicle.car,151.21825492242698,12.471736025163528,1,0,1,0.08018129937823858,0.0,0.08018129937823858
unknown,static_object.traffic_sign,64.37083534745102,1.276255127272862,28,0,28,21.93918708074552,0.0,21.93918708074552
unknown,static_object.traffic_sign,48.67972948316212,3.1538650025568744,11,0,11,3.487784033584879,0.0,3.487784033584879
unknown,vehicle.car,69.29763246948302,14.532191194035162,7,0,7,0.48168923093120314,0.0,0.48168923093120314
unknown,static_object.traffic_sign,73.73135878219789,7.935844010643766,120,0,120,15.121264964262503,0.0,15.121264964262503
unknown,static_object.traffic_sign,57.74906504939504,1.1214720396713784,65,1,66,57.95953684145951,0.8916851821763002,58.85122202363581
unknown,static_object.traffic_sign,31.792588459437628,0.3995164901538114,104,0,104,260.3146617551647,0.0,260.3146617551647
unknown,vehicle.car,51.15188387833535,10.35746192519689,0,0,0,0.0,0.0,0.0
unknown,static_object.traffic_sign,30.183465679481507,2.472417048081333,304,1,305,122.95660242106517,0.40446250796403016,123.3610649290292
unknown,vehicle.car,8.77500147493183,11.968065602738147,2074,6,2080,173.29450462951124,0.5013341503264549,173.7958387798377
unknown,vehicle.car,119.41483150842768,11.719536732603578,0,0,0,0.0,0.0,0.0
unknown,static_object.traffic_sign,49.76900934763838,0.5359172443802831,61,1,62,113.82354391402048,1.8659597362954177,115.6895036503159
unknown,static_object.traffic_sign,35.93164360242229,1.175178207961175,127,0,127,108.06871599528144,0.0,108.06871599528144
unknown,static_object.traffic_sign,54.53199666611944,0.8006262225859061,44,1,45,54.9569808716562,1.2490222925376409,56.20600316419384
unknown,human.pedestrian.adult,43.38100973762366,1.7743498199484296,133,0,133,74.95703412299248,0.0,74.95703412299248
unknown,static_object.traffic_sign,57.7715491323814,0.4673333848530254,32,0,32,68.47360158115792,0.0,68.47360158115792
unknown,static_object.traffic_sign,179.0207438774034,0.9447676387392204,2,0,2,2.1169226357805533,0.0,2.1169226357805533
unknown,human.pedestrian.child,32.73827808595386,1.1153194681565781,151,6,157,135.38721802245215,5.379624557183528,140.76684257963566
unknown,vehicle.trailer,5.8664646084681085,21.93506259085896,19913,11,19924,907.8159643956695,0.501480219371886,908.3174446150415
unknown,vehicle.trailer,11.601533581199858,147.25528318465885,377,4,381,2.5601797901352046,0.027163711301169277,2.587343501436374
unknown,vehicle.car,37.83620173392177,11.167759149251589,4,0,4,0.3581739135436191,0.0,0.3581739135436191
unknown,static_object.traffic_sign,37.36344851209357,0.8666675681360644,36,1,37,41.53841833198505,1.1538449536662514,42.6922632856513
unknown,vehicle.car,89.84188114729989,23.116914355884838,0,1,1,0.0,0.04325836850909263,0.04325836850909263
unknown,human.pedestrian.adult,34.78825135470043,0.9481401419077317,79,4,83,83.32101606946613,4.218785623770437,87.53980169323656
unknown,vehicle.car,159.9976875338904,20.310370526137547,0,0,0,0.0,0.0,0.0
unknown,vehicle.car,43.4178736078195,11.146857280071126,157,3,160,14.084687374682007,0.2691341536563441,14.35382152833835
unknown,vehicle.other,18.601924039313833,18.555540110024115,294,5,299,15.844324565964785,0.2694613021422583,16.113785868107044
unknown,vehicle.car,167.49226803225042,10.729480905077098,0,1,1,0.0,0.09320115379736671,0.09320115379736671
