X,Y,Z,R,G,B
1.3086177166660296,-1.2073174103519162,2.015351930766092,1.0,0.0,0.0
-0.06510055288713446,-1.132846753151961,1.9800863695240307,1.0,0.0,0.0
0.9443107557841017,-7.555961607193582,-0.31165846543994746,1.0,0.0,0.0
0.7338186614980486,-7.749738199469769,-0.3713198724712927,1.0,0.0,0.0
3.7776244851026846,-9.855530327848694,0.5570575820474171,1.0,0.0,0.0
3.2945070944221477,-9.528811099211879,4.881685001348834,1.0,0.0,0.0
0.28196780161507373,-9.24079282171041,0.2507643484153208,1.0,0.0,0.0
0.08929198989161069,-9.882437177089487,0.59917251267734,1.0,0.0,0.0
-1.595825292448784,-9.221257972908294,0.25922081510762984,1.0,0.0,0.0
1.9762543702650044,-11.329931267599836,1.4096422221243512,1.0,0.0,0.0
2.473249901944837,-11.492226320880013,1.472180062877066,1.0,0.0,0.0
2.449559746972898,-11.69660367970501,1.5029624447644352,1.0,0.0,0.0
-1.6932979237380756,-9.561463437065413,0.42387437917069715,1.0,0.0,0.0
-1.5135039923762292,-9.743271995928005,0.6331123865534753,1.0,0.0,0.0
-1.279645046383994,-10.156857066282619,0.6532267545266568,1.0,0.0,0.0
-1.5991961434715103,-9.961601452294431,0.6592765752548086,1.0,0.0,0.0
-0.23606919820110228,-11.207506884405511,1.3825668580833819,1.0,0.0,0.0
-1.7208584019212747,-10.587165470935355,1.1130424836799502,1.0,0.0,0.0
4.36076449658808,-12.80197921605496,2.833619591032234,1.0,0.0,0.0
-0.38068312415359795,-11.518097371909883,1.4328109762526,1.0,0.0,0.0
-2.2082470263436473,-10.446716313791585,1.0541268023146564,1.0,0.0,0.0
-3.859982444172134,-9.112286884030242,0.26320485823289363,1.0,0.0,0.0
-1.870049845705469,-11.074639728411407,1.3739659376742894,1.0,0.0,0.0
-3.319857942138535,-9.812225554091366,0.7531807495398475,1.0,0.0,0.0
-2.492118131088663,-10.727669558191877,1.1099563068665148,1.0,0.0,0.0
-4.235166170019989,-8.960296091751477,0.22947327943117068,1.0,0.0,0.0
-3.7563123857723273,-9.744054095872142,0.770728783066905,1.0,0.0,0.0
-3.547281996034359,-10.00474007913187,0.7837218353328197,1.0,0.0,0.0
-0.2858312505183713,-12.468191903506606,1.8876867882167205,1.0,0.0,0.0
-3.9620990476025906,-9.935655268713733,0.7737381641832566,1.0,0.0,0.0
-4.21330710438032,-9.642055765862084,0.500028254891494,1.0,0.0,0.0
-4.333623057366374,-9.605951602896761,0.4836930232521226,1.0,0.0,0.0
-4.592746877948295,-10.080068347984112,0.965673839274684,1.0,0.0,0.0
-5.0524695935142585,-9.937392705594085,0.7455015009729331,1.0,0.0,0.0
-5.812610260723556,-9.399183509797192,0.49207271687218523,1.0,0.0,0.0
-5.276117849807054,-10.404389856040106,0.976201114240502,1.0,0.0,0.0
-6.55990782706855,-9.28722212969585,0.554401756362753,1.0,0.0,0.0
-5.892558220877916,-10.475517400561866,1.1398450499375934,1.0,0.0,0.0
-6.739533664911539,-9.641335468197267,0.6203734142508084,1.0,0.0,0.0
-6.178999452590789,-10.53291176460658,1.1648310693487196,1.0,0.0,0.0
-7.251869251167728,-9.102577631581429,0.31262670195002507,1.0,0.0,0.0
-4.362458971763369,-12.353384825239216,-0.6124993235223695,1.0,0.0,0.0
-8.220013300534246,-8.97880309337567,0.32499766991192147,1.0,0.0,0.0
-7.110225418444008,-10.858819155338892,1.3122382645609854,1.0,0.0,0.0
-7.497152011471227,-11.434668264422642,1.6063323930426638,1.0,0.0,0.0
-9.960490290085163,-8.238759620782869,-0.12799725547774088,1.0,0.0,0.0
-9.78061931456186,-9.482906617472535,0.5367662611645265,1.0,0.0,0.0
-10.279877264702565,-8.64043347170881,0.0037386688294842596,1.0,0.0,0.0
-10.314689983570375,-8.70506057312819,0.05241084549930419,1.0,0.0,0.0
-8.037743842486247,-11.97851136813292,-1.4530891288855408,1.0,0.0,0.0
