X,Y,Z,R,G,B
1.9020868056604683,-1.2649277054105414,2.0319277000113933,1.0,0.0,0.0
4.731491809821559,-5.476269294645868,2.739029669223863,1.0,0.0,0.0
1.0569274585860016,-1.3826600118881547,3.4345966632253284,1.0,0.0,0.0
4.866211001423509,-6.590563946908819,1.8275626192775696,1.0,0.0,0.0
1.3405977699292295,-6.039622787606188,-0.26015404734661063,1.0,0.0,0.0
1.524008282228626,-6.763928676493318,1.2293460259620648,1.0,0.0,0.0
1.3802790389142463,-6.770343969524765,1.3875225884391438,1.0,0.0,0.0
0.8635971816057255,-6.2093236210182585,-0.008374706301431445,1.0,0.0,0.0
0.5193015506365422,-6.481552255462198,1.352934563337091,1.0,0.0,0.0
-2.167105960031499,-4.0808621910133445,1.9240991591346113,1.0,0.0,0.0
-2.3990593507963114,1.0383134287961209,1.8566468710177189,1.0,0.0,0.0
1.4412266779615286,-9.20564073613107,0.6759158730988415,1.0,0.0,0.0
1.3149378806254823,-8.613109057064616,-1.1573198986111146,1.0,0.0,0.0
2.257093007358485,-9.329702475231638,-0.39514256526273295,1.0,0.0,0.0
2.0215563723486856,-9.592690637336231,1.4441927690172673,1.0,0.0,0.0
1.152982235896987,-8.614083409358098,-1.488839182470672,1.0,0.0,0.0
2.203292458789018,-9.243388107766354,-1.3400005907527186,1.0,0.0,0.0
-0.45195887454558914,-7.8903224078858,-1.8310557933564775,1.0,0.0,0.0
-2.711297984570197,-7.550726029199101,-0.1630879772123226,1.0,0.0,0.0
-4.644423227748835,-4.960329032175351,3.649552961841767,1.0,0.0,0.0
-4.599992361087219,-6.429065785110226,1.795379022535212,1.0,0.0,0.0
-4.303856040377692,-8.6712071081736,1.4802686706109927,1.0,0.0,0.0
-4.40005156088365,-9.369420635150817,1.1355753466287446,1.0,0.0,0.0
-5.189617381453255,-8.465446739719845,1.0184500016711693,1.0,0.0,0.0
-4.91436281957577,-8.971368993234208,1.2932381990507786,1.0,0.0,0.0
-4.354590855877657,-9.603983269572808,3.9244686963338555,1.0,0.0,0.0
-5.502424370254058,-8.407241427942786,3.937889038181222,1.0,0.0,0.0
-5.036534769581033,-9.530667121590756,0.49075296754779196,1.0,0.0,0.0
-4.97147847013613,-9.617523361679893,0.5303366947201675,1.0,0.0,0.0
-8.077434024917194,-4.469868458562581,0.06478199063139756,1.0,0.0,0.0
-7.423350125974476,-6.58507239003793,0.03992021470353713,1.0,0.0,0.0
-8.485801434975414,-3.081707796575837,0.030024008814615755,1.0,0.0,0.0
-8.488709714942479,-6.43046065522937,1.4161953632433695,1.0,0.0,0.0
-4.713712127216544,-13.137982748256036,0.40866254811651714,1.0,0.0,0.0
-4.6211536574368335,-13.303194390235225,0.36435614454817644,1.0,0.0,0.0
-10.05920700082261,1.6714553538287666,0.8373948330013896,1.0,0.0,0.0
-2.0563247675357497,-15.439689812430164,0.8676549386516117,1.0,0.0,0.0
-1.315276484642137,-15.740854123368193,0.259111401123171,1.0,0.0,0.0
-9.903336791410473,-10.788867441639972,-0.23205434709317085,1.0,0.0,0.0
-4.340309336123633,-16.70338755271841,-1.5777568305079455,1.0,0.0,0.0
-9.60808221762598,-14.541717549253,-0.6859414539755666,1.0,0.0,0.0
